left_wrist_angle,right_wrist_angle,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,left_ankle_angle,right_ankle_angle,left_hip_angle,right_hip_angle,target
161.565051177078,192.61362745401877,74.05460409907714,285.3955492539951,83.6921422120081,86.07611067724707,258.3304452117061,99.01932243138168,168.69006752597977,200.8409193395673,162.47443162627712,163.85566121971652,goddess
164.65769529345766,165.96375653207352,159.46437224367995,182.68377515946895,28.467177597183724,8.949858839471457,347.1973557122755,51.91122711902468,219.4304490191282,152.33269932617765,151.5316935959376,120.52970589993411,goddess
174.5041346593043,195.70863782901571,84.61262089547415,271.97135905740106,82.55587533321344,86.51694485223663,253.8955027107409,97.40878237915528,198.5159894754035,166.3662178273662,162.66499499591703,167.68117588295675,goddess
220.28627475912188,128.31099693796617,340.8116748298673,23.698977612440423,56.80561748349077,56.653075579258406,264.0160058403331,102.40188882961004,159.94737185220987,206.395930666092,164.55368363230744,166.89079180184572,goddess
128.02723071397352,218.02723071397352,116.382871252041,238.3623752322878,107.76388201128772,107.93743871683635,262.7159763455832,95.9436874907768,153.72952607058946,212.73179507891996,165.09623077508712,167.05053798507174,goddess
234.46232220802565,167.30865150840725,191.30993247402023,77.24594199504395,14.172337700131951,25.929130477721348,245.65096922724365,131.69706916016392,149.78338267508656,204.56009588620392,139.25910706399614,140.98845182828944,goddess
203.14084433332863,150.23562702852033,337.9170540891946,45.35218573284244,17.305083582229454,351.6799076000858,258.0600395950049,116.18672797721874,149.9535647531895,211.45179318460197,162.0955524937518,159.44395478041653,goddess
140.26769712804426,171.33586456689196,157.22139940180648,212.51095340834712,287.9950666440918,352.46226695398536,265.23635830927384,81.16885663455813,234.70175527438548,205.5732022571882,180.0,176.56636963754949,goddess
183.0664855011259,188.130102354156,171.2229213613745,148.47491248178665,344.6111468093664,28.58565967958781,345.520659271233,342.0994885703001,264.45879522196014,290.75714636398703,88.30605182810281,89.55027784250129,goddess
152.65012421993012,209.24882633654693,140.1008521228575,218.2717392663499,116.95633334449622,119.18927120486003,223.58793163547963,132.41397098980227,171.84346970513843,199.52393623994973,137.11911123348875,140.82740129706374,goddess
164.3687656086778,196.78490942734413,101.1190108897173,264.91402818145855,101.03789374781228,89.19836234947898,236.8522023758776,109.0866824236799,162.49758176897856,206.72464903592467,150.1540680503126,154.5731258304102,goddess
161.565051177078,192.61362745401877,74.05460409907714,285.3955492539951,83.6921422120081,86.07611067724707,258.3304452117061,99.01932243138168,168.69006752597977,200.8409193395673,162.47443162627712,163.85566121971652,goddess
196.58733855692745,155.44954761079256,292.77211201091575,36.62574097240096,28.646327545052145,10.181097677359578,231.91122711902463,115.691076566571,156.80140948635184,200.71040526117625,149.03624346792648,150.12400730831058,goddess
166.0002972028293,182.97373108248013,165.6447410118466,182.0687199866908,144.47655011424249,154.73268949966098,172.5444665240721,189.8339261029393,139.2794635302452,203.46338714720952,113.46846193864702,116.9893137523118,goddess
218.21219408322952,132.51044707800085,321.4566201283551,39.65291839970064,31.15379158817348,28.63512681021375,270.92243097462585,83.52010058851299,154.4159450670519,203.65967546721575,171.78079075110094,172.44365594356054,goddess
172.69875728020077,206.3120292617054,106.00861299131964,249.52412443560624,110.63947211671832,105.14914851847226,258.5834220881785,101.81704224469723,155.6684062134772,210.3354235059328,171.82128894867182,163.83550084774308,goddess
184.1391892557262,190.6697828044967,104.07151108597203,234.71325102494023,109.54292019556794,116.07127158522584,229.843459302682,99.91415957447644,162.3490027946434,206.3871145456676,139.64945627599337,148.56935895337094,goddess
164.3008802692709,198.70520992941613,103.58547208331235,261.4270016363886,106.86731737856168,98.19456410777128,250.8233996633719,112.65404417217046,162.10271271871778,201.80140948635184,157.4569389999421,155.22485943116808,goddess
152.94842134610133,200.8344839147075,102.30801581742791,261.09032439743044,102.91781284393396,90.94252295864555,256.7236029576841,100.14079314611278,157.0351850218895,209.5778386812613,151.74197038529311,150.25511870305778,goddess
174.51870340530263,196.31385242626052,97.77700276642614,242.05251357479895,74.23040241065384,80.94597542850559,225.04674661419625,131.56188193509823,177.01336300952485,175.6127545647489,141.43473915103672,147.62227545578742,goddess
178.58557678859782,182.8933536095872,166.15930450834438,192.0522703075385,158.27894919800266,156.4040928765706,263.0527062688162,96.60576684771073,155.85326851605595,204.5979376920376,166.26373169437744,165.06858282186246,goddess
184.1391892557262,190.6697828044967,104.07151108597203,234.71325102494023,109.54292019556794,116.07127158522584,229.843459302682,99.91415957447644,162.3490027946434,206.3871145456676,139.64945627599337,148.56935895337094,goddess
162.5528115767178,213.6900675259798,184.5721868636697,203.83874018317167,24.217835737429063,63.14847231264494,231.2470837359469,102.34919770340444,176.3195581957912,198.79988515865267,132.56141188128387,166.10663847906085,goddess
164.3008802692709,198.70520992941613,103.58547208331235,261.4270016363886,106.86731737856168,98.19456410777128,250.8233996633719,112.65404417217046,162.10271271871778,201.80140948635184,157.4569389999421,155.22485943116808,goddess
152.94842134610133,200.8344839147075,102.30801581742791,261.09032439743044,102.91781284393396,90.94252295864555,256.7236029576841,100.14079314611278,157.0351850218895,209.5778386812613,151.74197038529311,150.25511870305778,goddess
174.51870340530263,196.31385242626052,97.77700276642614,242.05251357479895,74.23040241065384,80.94597542850559,225.04674661419625,131.56188193509823,177.01336300952485,175.6127545647489,141.43473915103672,147.62227545578742,goddess
154.62111832429892,199.38979007679416,92.57941734462646,281.20010044335004,90.89627913767784,86.40061654619066,245.21365537410037,116.10002427501747,149.55032662043024,208.8279890678521,150.35932718184276,152.6309729615097,goddess
202.76000925766047,199.4643406540372,214.3347478193516,207.81984191566232,354.6889630583961,4.717408864767263,17.536872321360978,19.317345980337112,149.53445508054014,163.94668563398767,53.352953070516605,124.9684222676388,goddess
232.1035813407312,175.16204475884004,239.8508205176862,114.76723765534854,265.42168463925736,257.0434868718379,53.42665671992933,192.7523271715121,173.47781446262994,161.3013274850166,128.91482711174663,117.97320413560368,goddess
156.80140948635182,167.10625595511783,169.03889596797876,169.69515353123398,170.64296560774804,173.08877288097534,178.70944979661135,189.88908003904763,167.6484408499698,164.87524689566587,75.8157057517292,189.323591778138,goddess
179.50749826623667,189.549952697199,174.64051540491823,178.96847000481574,97.74285000522988,98.7190989328816,254.10132711488436,188.53337672873195,155.05244768906834,150.5864834971515,167.71710586372413,141.82545505807755,goddess
159.3255752391261,144.49435786558357,166.9843572348941,70.68706189825255,62.69275500039142,65.31005724849541,235.43374564278383,304.42411009727846,148.64945658491226,157.93488307229805,49.4649177055436,287.27876041126046,goddess
161.565051177078,192.61362745401877,72.18111108547724,285.3955492539951,81.64343329350284,86.07611067724707,258.3304452117061,100.21980884041206,168.69006752597977,200.8409193395673,162.47443162627712,162.47443162627712,goddess
163.0040332294592,196.3631367508748,92.68450996882142,278.0738494356193,76.57070105694072,80.13352232679013,253.56769503571084,107.00794695540732,158.76149689582488,203.52508029003891,161.59582935358122,165.53685742440578,goddess
177.51044707800085,181.6035066224472,168.10815833090854,192.83246835652804,198.7299473692814,38.73406401800196,330.01836063115064,207.7370035342208,226.00508600525416,188.34112594328064,109.31778228359032,134.55121717147114,goddess
165.94671436139433,194.75240341339688,91.27255087422417,269.0259463144944,96.05170070105952,96.19659965005572,253.2660050388207,99.701173229906,167.77706465916438,199.09986032095657,162.15116197173154,169.19779267125543,goddess
178.58557678859782,182.8933536095872,166.15930450834438,192.0522703075385,158.27894919800266,156.4040928765706,263.0527062688162,96.60576684771073,155.85326851605595,204.5979376920376,166.26373169437744,165.06858282186246,goddess
207.4651157443724,135.97515314309257,178.73499909697497,176.86828418219267,41.64866893207624,43.56384090970387,271.23588475004584,89.5888311634145,158.59654616445724,205.4664360882142,174.73557872601518,177.87460262580657,goddess
162.00502718374273,199.77923048428863,104.29630223336537,242.83036030642364,88.9284429438026,102.4666166254051,239.69302531652872,127.21401230411114,162.09332922808557,190.4618054564584,154.9831065219,151.87626461671118,goddess
140.4037913602497,226.4233715858969,111.60241205769591,238.99492440332503,104.3617636165136,108.38186032339333,250.14554512881008,116.82652772600709,167.60476708046338,198.3372301351001,158.88649992163474,159.2459286812006,goddess
173.24255377771,196.88230868780724,107.508413215478,255.44405311576776,110.20398844167524,106.1550933236734,238.5569016343966,118.04015297793497,148.80409412988274,214.94339286317603,141.68690932618236,141.34019174590992,goddess
213.6453750393241,152.17758809212404,180.3259458072382,169.68253424221265,6.563745408743907,7.367035649393282,343.306365849168,19.451580706297143,238.73133411862884,111.32621841914258,187.1250163489018,181.6211459136534,goddess
220.30131948270056,133.91907581333933,320.7309252088652,40.00625601417661,30.96375653207353,27.069878066646737,272.8328086026971,83.60328807561116,157.50311117036603,204.06754670478537,171.65368818338166,176.133857957432,goddess
174.32616633960797,190.43747535111817,86.05608076002757,275.7068634291653,79.14005878583164,86.58001690513888,281.7535647346937,80.10454477945063,189.20124966027117,160.08153219110267,174.05313694602648,172.61395684873276,goddess
108.34148107628612,100.52078431387436,189.2810268386264,194.5419300680402,274.8313944301699,80.42324052531767,270.9842500948738,276.1036169684905,159.06954010772014,152.9292359683775,275.16916621999223,264.51244293990874,plank
130.95041829672863,99.73392266219504,170.35701059746913,173.30164646286056,275.6768154480514,85.0092424136005,175.91785448933535,178.5208601976939,162.69388597373865,161.16640123933828,17.631789571111756,161.02959219151347,plank
184.3987053549955,233.62437431560943,182.72631099390625,186.14724717655807,102.0947570770121,109.23136361901992,193.5675810096901,189.23322940296785,132.29526673563453,180.72894714807757,174.2795240200778,154.2521423811654,plank
186.137255949262,241.32462332180307,174.75328030409858,181.6712859754373,113.510401201401,104.51020347047462,181.10854231264392,176.12113234084288,161.99200548385875,177.48454737400442,164.70635018001167,131.7889375150019,plank
165.86539477546236,169.45193458185787,172.33319573818582,175.09418545091685,164.6498635075756,188.4336911167761,207.0688727802748,203.1063268582716,165.03367911794814,163.23744553816726,248.27580849858612,293.6293777306568,plank
119.67107827269442,190.0079798014413,170.01915487567933,193.1725534233269,91.98590290912594,103.66149004744756,278.9082654318305,177.5786495409922,209.6712363766852,165.63149407202187,149.01043068418866,85.84478619441529,plank
111.34703405350292,199.8224645703652,172.29588072248717,190.1641696358451,71.05964842800944,113.91684103880036,183.16036162604567,29.992885539435687,170.76919924788456,159.79722412122192,96.36469544569388,139.96653393461094,plank
183.5950096610091,244.1954676000529,169.60710783870456,179.01075677114395,89.87277049887737,104.31975707771907,180.513764392181,190.3905284704116,93.40161606565272,184.7840971627286,183.6633273307545,133.49414861695433,plank
177.24284336734394,187.59464336859145,281.45342273129154,263.4469833074185,279.0952553282052,81.90606731614884,179.48383577023515,175.16730293204472,279.148760188136,275.5379345094234,259.24903300681194,284.56027561935684,plank
250.9474588998981,240.90883191130249,195.8490301469041,193.09964033018048,297.83566178213806,63.42243609555749,175.04844680379335,173.94219609146313,249.9284741354613,251.98886798350227,112.42042743597368,67.70284212321282,plank
167.82854179141253,178.40213818552272,82.57917631753594,77.44873051579532,64.12522602078708,287.16191880286533,182.344507687096,183.88752948752636,91.60999767515132,76.93888106368443,274.6184809534119,264.9707027978761,plank
249.29096240835096,236.1951114263,187.88577215284187,184.15280223172485,279.72696595886964,81.89998645248508,180.64938785832945,181.1300915251861,266.7542492076467,263.8495286849154,261.57930446798434,278.42069553201566,plank
174.83618598623272,231.6430741025812,172.3366905908448,181.03390763195085,140.47317046691933,71.8315412531364,175.46754900828304,177.90214251193674,182.32592617152363,172.42202081336146,82.56049482996772,87.07639644586145,plank
267.7542574341049,254.12882138854297,188.36124613218047,191.28465864261443,287.08774380409704,72.66780428296046,179.0029546612212,179.1725059235397,275.0395516109617,270.19559932775644,237.15245673476065,303.9744899087163,plank
136.04162667600997,123.49422247951634,172.84286975770462,174.1329694362515,273.6669034655219,86.38271223250932,184.8155165335125,186.60991104587563,164.58350199838364,165.57836472434047,332.24145939894,207.45099777093225,plank
139.3987053549955,192.63251530388217,148.93682925968756,182.410868296839,86.10633496158579,100.18123458990834,242.16191880286527,232.4398251562909,190.6281966862757,200.4155565882965,91.21652290194244,72.25532837494306,plank
131.98721249581666,117.13798987476147,180.12982405164382,175.0164983772268,291.9749080094812,79.09080550902932,187.6764122251164,187.45429881274845,166.793468117191,163.91509628950374,131.00102615605317,47.12109639666146,plank
245.8544580395784,204.93429510257656,184.0007790933581,182.9384591222024,69.85523713293647,301.6887048737985,171.66209981817377,172.9515706060789,207.07540502511716,204.0502985296052,88.0908475670036,90.38712775415097,plank
180.34882844199896,253.48867171901944,172.0565281894096,182.57073711069052,124.00749241973227,76.147804610099,175.48563833064972,173.7959178815128,167.5033628542915,174.05118384505462,83.6532713711164,86.57108786371026,plank
165.75439407955858,189.3446719020997,168.5976674778534,198.552599128848,99.88621063229334,72.3353235473488,183.67449952082967,170.64984950059628,182.3541674770929,164.03394290854644,82.87498365109822,94.75005483314044,plank
175.04317710986197,171.93905961545804,88.34988259462251,80.88406349288589,81.50357491437654,280.50648445774164,182.6593060008781,187.57000622210745,102.278765370963,100.43844174869456,103.57043438516148,72.53607310815717,plank
168.69006752597977,130.55589387834732,186.7098368077569,171.20030409731442,175.97093970685148,254.6681900608388,180.1763716753649,199.3366816875704,77.90749950633536,121.79011350088676,312.3912052532505,254.64684412628023,plank
183.09552297453124,216.8045164119408,180.9644843022265,188.99958208414844,116.9893137523118,125.53482512682795,179.70496769768087,183.79349075775076,141.34606061158658,119.21617090245272,169.73169420198977,205.34617594194668,plank
135.0,131.63353933657018,166.67546873810923,110.813649086712,78.8994299784947,49.354221063069645,178.17947566620438,184.03771062097712,182.111902593866,168.28940427018765,87.78524487268078,84.76045631457077,plank
242.34112889497263,245.3764352138364,198.83561207871415,194.62963380655265,284.4369067237186,73.5218923499058,175.75075227381296,177.49755465298486,228.7502019451809,239.09093736329916,144.27016638794237,32.80357887103805,plank
265.5328409386108,248.95307925557708,186.08069799427045,183.69599434962907,284.3791047139398,78.60448387539472,176.42706606889985,175.8391679716905,264.36361541333366,258.52978684292253,262.55080015086304,278.93647786290217,plank
162.72071707089793,255.6936774168937,169.8010374321314,191.8605021198036,101.95924947806118,66.91709772008043,179.69029610004117,171.80509637936726,179.0092694836223,187.77037330547023,86.79725844298326,90.3796100738659,plank
265.7971396914679,259.75097921624405,181.02303018866783,176.12353162552455,278.55555824341286,81.50562421019102,178.48512033071566,178.8440676810984,203.69421638217125,203.470182607919,215.041929401539,324.63753811293094,plank
122.37553999321204,188.6121268407039,177.9636745452017,184.21996130223732,84.18102909860542,109.56485648719335,181.99777289291697,188.36899054872123,190.6607162993879,190.67369832280627,86.73675420002331,82.86321135220633,plank
185.26239539959516,235.68119744315692,180.03853111693056,198.1999938091857,113.54155551587137,84.95754893082909,314.8267706578045,173.80609503284902,216.1234150711548,170.38543072909906,135.0411312057938,106.5420182976216,plank
162.72071707089793,255.6936774168937,169.8010374321314,191.8605021198036,101.95924947806118,66.91709772008043,179.69029610004117,171.80509637936726,179.0092694836223,187.77037330547023,86.79725844298326,90.3796100738659,plank
265.5328409386108,248.95307925557708,186.08069799427045,183.69599434962907,284.3791047139398,78.60448387539472,176.42706606889985,175.8391679716905,264.36361541333366,258.52978684292253,262.55080015086304,278.93647786290217,plank
181.00508600525416,131.68905848538856,166.46610628559432,183.5271509770738,93.03177933951991,94.58809636587418,179.52483856235236,174.53463340336666,173.80477137452877,173.6404033688529,85.03703930256724,89.38488489610431,plank
188.4585757879288,196.62866123364967,276.84697932772906,259.38034472384487,277.83661625277045,82.8749836510982,178.9783492986492,173.78316157677122,276.32339931394256,274.7510536810308,259.6336773965495,285.56151032532847,plank
250.87477397921293,225.0,180.2188939857005,201.67464911902417,81.13292275206575,270.27404996450286,174.64719864068803,177.5003761444558,198.78695060107728,196.01834172897455,97.20249538147652,78.7687920979187,plank
190.1686482512072,194.03624346792648,281.45134623996705,272.6630007660672,292.0457276847164,64.37676732237499,163.59283782073857,167.99103218395896,262.62403779513096,256.0993274816992,274.5679231673612,265.88844914765514,plank
97.6068677719718,94.60448715698152,180.44901729271837,177.65008780895354,72.53753435413469,289.29819964859536,182.6146729145395,183.69917752392848,113.16147529743668,114.80961974596256,280.2221686336361,260.93349726018386,plank
265.4526436939235,257.0053832080835,180.06164148188003,179.0608090542644,291.2940980828582,67.27605023754124,176.08238301195425,173.47335123839557,279.23732745844126,273.4859659516954,266.51317022896285,275.1944289077348,plank
222.93529527846275,228.328691532768,188.7695630755639,181.19677418955524,320.5027354968977,64.76549668602776,199.0839512328564,173.16394189832835,229.46084825851656,235.61965527615516,136.807705852564,39.94404790261139,plank
268.4765352083482,258.3497005624623,190.77870785364368,187.73872762500903,287.7840724149871,73.12974869711937,173.84433508635158,174.65538072668227,272.4895529219991,205.0168934781,240.43964553531924,278.5691418798376,plank
174.6106882400266,255.37228635764492,170.50837049043162,173.64073826660555,128.77221195699943,72.62972802805395,169.3081889106606,174.45236164288465,159.48330545216092,168.46720529973268,83.4165524258623,85.22654122452558,plank
168.0238675557966,238.69315906840296,166.0173631826427,187.66499268649727,103.47940227279564,97.09886484053727,331.0658335839352,174.15343853149284,207.5437734372124,181.463906846034,134.64632684075357,111.5713071912546,plank
238.51013799466077,228.7152891054288,169.73531330184997,175.65046618014512,74.91888877988968,285.6526053455768,171.92041086307205,174.57080529721654,194.0563331513644,189.82269472784165,80.53767779197437,96.81192777388114,plank
134.59442079386702,172.40535663140858,176.90311975303808,173.65980825409008,80.18667753383333,291.5131070914352,181.80350575583648,189.30560279850877,117.44510146357146,134.08594005232115,50.432037911272914,116.86346399707288,plank
237.4880857689485,232.73699854292005,173.3135011186985,173.3024052986903,68.53689339681591,292.75704862091965,174.34912726980062,175.84363184437422,198.0217011808421,190.22800457153585,205.3128838018741,154.41148685868356,plank
108.80994168098526,98.0490617016745,175.25342404740678,176.3921794877583,78.73461502781812,282.54958210255336,181.03191509861415,179.5253150901829,120.63961819497725,117.14377674268576,266.8830114008798,274.4198711388547,plank
245.83820391816676,199.5807116610971,252.09587163162345,200.22485943116808,48.07060216870848,84.95754893082909,174.11223469686087,178.44751874386807,164.26982393080198,156.4612173586033,80.01844720160463,90.1452361388994,plank
189.1694389852217,236.1817542101967,177.68168658179803,198.5317321422092,92.24047624835914,86.13609276149087,180.97723195809849,185.3351057406557,87.77277213948483,180.07207012489937,184.72798781884225,116.8068040863461,plank
118.170705369709,201.52966419228355,181.1273206509211,189.59035316922103,79.60777040659882,112.92857591712956,180.7957235527393,179.97636556614896,185.95563356864736,195.4160614806362,85.60129464500443,85.90482516197497,plank
109.31799927360544,102.94308667533971,170.00329534394075,165.06615029322705,68.98953725684683,296.28696205578115,186.40087033536471,185.55936524346544,95.67105836405136,101.1707117242394,270.69027719786504,241.60698057861703,plank
105.01455991609734,98.74616226255522,175.20161062499903,173.0189425931702,72.63139925244403,286.7634644386371,185.03546517310227,179.36320990005913,100.28537797494748,90.0,320.42522636842034,225.31308857502063,plank
173.16130109877687,169.29864927610086,112.46743265841651,100.75796708839002,100.17598002677954,267.4582654857744,179.37537925223194,179.56837690741852,91.46457781870336,88.83841694452437,277.8739381317256,263.4633663512029,plank
242.34112889497263,245.3764352138364,198.83561207871415,194.62963380655265,284.4369067237186,73.5218923499058,175.75075227381296,177.49755465298486,228.7502019451809,239.09093736329916,144.27016638794237,32.80357887103805,plank
135.0,131.63353933657018,166.67546873810923,110.813649086712,78.8994299784947,49.354221063069645,178.17947566620438,184.03771062097712,182.111902593866,168.28940427018765,87.78524487268078,84.76045631457077,plank
111.34703405350292,199.8224645703652,172.29588072248717,190.1641696358451,71.05964842800944,113.91684103880036,183.16036162604567,29.992885539435687,170.76919924788456,159.79722412122192,96.36469544569388,139.96653393461094,plank
104.1026348397335,93.39971415912326,177.2072976342867,180.09089751154622,80.03619581009282,280.6177019221564,182.6096131229064,180.0,124.53329803953211,122.4079853075774,294.0573494500117,246.68229161324493,plank
194.17419451639708,183.36646066342985,166.46005019802905,191.198026796954,74.52402861510161,126.82468549138662,180.2677353387022,188.23492160065047,183.1096088040862,178.5019462256693,86.38212114744891,79.33043552086451,plank
161.22196677755446,250.23843866117372,159.78703917994008,177.2590929493241,161.2338653886626,91.4927843553422,324.78795827602033,175.18901202603678,203.1063268582716,158.23387985355214,142.56970505481783,99.26998349910896,plank
109.93580491021544,177.57366416839764,172.01142919438408,185.46037547854735,67.48788801129147,126.14784535347854,182.6206933578576,183.6836448425074,196.78290963335303,198.6891329083925,89.30387787585397,81.54004981705344,plank
190.2911818423824,187.76516601842533,262.99492013669294,265.6012946450045,259.9141796779397,95.88598783302828,175.43434474011582,179.28896716303544,267.81716248551965,266.2636440923767,99.00477912527732,77.64171494068236,plank
131.0010261560532,178.53119928561418,178.46128925551403,187.8089924602957,111.3585523770606,96.10980476189673,177.87125600868123,181.40602740534985,168.91569699534685,240.31655246317013,146.53462065364468,185.75456533110216,plank
125.8453431467713,187.3904092092877,174.2443430920054,185.845818244152,84.38072888418895,109.17560776930074,185.164601822166,187.38150256668013,192.3486542737645,189.829319232134,90.07114538501514,81.15870385512768,plank
118.170705369709,201.52966419228355,181.1273206509211,189.59035316922103,79.60777040659882,112.92857591712956,180.7957235527393,179.97636556614896,185.95563356864736,195.4160614806362,85.60129464500443,85.90482516197497,plank
189.1694389852217,236.1817542101967,177.68168658179803,198.5317321422092,92.24047624835914,86.13609276149087,180.97723195809849,185.3351057406557,87.77277213948483,180.07207012489937,184.72798781884225,116.8068040863461,plank
109.31799927360544,102.94308667533971,170.00329534394075,165.06615029322705,68.98953725684683,296.28696205578115,186.40087033536471,185.55936524346544,95.67105836405136,101.1707117242394,270.69027719786504,241.60698057861703,plank
105.01455991609734,98.74616226255522,175.20161062499903,173.0189425931702,72.63139925244403,286.7634644386371,185.03546517310227,179.36320990005913,100.28537797494748,90.0,320.42522636842034,225.31308857502063,plank
173.16130109877687,169.29864927610086,112.46743265841651,100.75796708839002,100.17598002677954,267.4582654857744,179.37537925223194,179.56837690741852,91.46457781870336,88.83841694452437,277.8739381317256,263.4633663512029,plank
215.87330682616223,138.8785245028477,265.292960454035,185.5535305238872,59.09284561268767,80.78415443572752,176.50275025141775,58.09166393713584,192.67183413123345,177.7974018382342,84.32977901196999,93.21285304348042,plank
104.5959109260868,93.65004108129312,172.05954149676907,173.85154970502262,69.03471996014783,291.48514623724384,186.65845009750683,185.8055607121713,93.96076512104864,90.43264599101934,287.8402043077035,255.35262472763705,plank
120.60640703150948,110.16455086670318,72.47271674855735,72.53527109556603,354.6441749571448,5.003919952240357,186.00076409508225,184.57392125990089,142.4956758954926,136.03067736866063,295.62097373662664,244.6538240580533,plank
108.88863895196158,118.5900090614156,167.1468449087291,167.02531110769115,59.67704281330076,291.2791996408912,188.17138172706643,185.1326856436695,129.94608703173955,122.91533672396042,102.480841391757,79.91704212203877,plank
241.9432083875493,251.17082038355443,196.30988768625352,221.30861401354875,283.4859273970112,56.22889182153874,44.807636178501575,177.55936207423852,124.54464650692717,246.59531044896767,220.5818393725729,200.3441012559184,plank
116.76059915334886,193.45868460861504,175.75996644954805,188.50187941148144,76.13621378706101,115.07350326159263,179.81267210298822,186.10293771839127,191.81104896289952,188.75783931204265,82.09819783989053,85.25257365842413,plank
154.60844127189029,223.66778014613035,170.61372736174584,196.00861299131964,99.75635955087114,103.69739736212004,177.2325696077326,175.17643966010192,93.35999533063024,239.25252712647975,199.25289631177975,144.88023813767407,plank
117.52161565115804,198.59160128155528,166.76053094003916,182.5455678094972,74.71477316544497,109.5062282606916,180.2384826165803,185.63639837313545,201.8785768771559,197.969139740157,85.14636749208131,84.25059234636393,plank
253.2133956819741,244.74683660542613,190.3733001751598,188.8238619430405,281.9386675048835,79.50047243559084,178.81925093809687,178.01937906313046,267.46136423930045,259.9706118873692,260.2432200623188,281.25322271406986,plank
241.7314872128709,226.7301890152534,186.6180799724589,190.3147131432876,285.0840140681122,78.63813390819418,175.50564234736802,182.5119616322026,268.8128767901656,260.3890067145219,178.61248425255678,358.64475665455507,plank
115.55996517182382,199.568710311036,175.66768601681147,193.0289315086036,79.59161519000772,107.36629504103584,279.0127267276239,180.40961432266403,218.32553095288245,179.76537485974254,153.66337825327156,124.0339474915776,plank
104.03624346792648,105.99703696806866,178.492564241225,173.51898323689952,79.81939019334526,279.06697939829814,181.51698983230875,180.1278921525789,130.35433160757822,129.1198374741174,315.465809082765,226.4202655463991,plank
256.27055830932346,249.0301744475375,178.2469599766282,182.5348767295405,286.7132522206649,67.797836858445,136.5657269031706,135.75027438837782,184.8741780874434,182.54818397058196,254.45706853545235,289.0617116283169,plank
170.19750328475476,253.84266013541205,176.60437623448408,185.81248238311272,94.26698033653308,74.81205099596296,172.19810954455326,177.44710185282824,142.4929908439996,166.7040012548863,120.37612811583357,104.67998918210183,plank
187.30773137415775,242.21607358779076,163.96058718341163,181.28732894152503,97.89179080400618,91.1321802751313,179.65117155800104,174.52289571282358,165.88217036396077,168.29994444658152,110.81364908671202,108.17130141596958,plank
155.96571184055742,185.8980633217032,188.32565033042684,175.26975231948822,82.70678195264693,118.49670697139632,180.27871250388625,175.06444462504183,190.5262745773246,186.4273552720111,80.18765526499726,95.25298026871066,plank
124.69515353123396,185.2374760668125,175.2363583092738,188.50910465401785,78.7190853910668,117.81978891671916,183.80645389055712,180.33257785119827,183.67930846143767,179.98180508809554,87.09376114722716,84.16899850279043,plank
168.41658139531293,237.6650637650424,157.83676267289675,193.12983921671164,109.67256483250088,74.52278071964619,180.06762270618214,170.7429129203661,170.0663224112143,178.58280072941602,75.90612320525624,94.5853358985611,plank
83.55673780448555,141.49934627965456,148.31395525809816,70.16787014978162,26.62592547406215,355.02753634728793,191.88346444106412,189.3046548224102,91.90492240129396,78.80335387691512,344.19748604606445,199.4429816871724,plank
164.74488129694222,236.08546435892012,173.0887728809753,189.6743184514217,73.4352437610599,65.47227951974192,168.07023790154244,179.02276804190154,93.40644375499473,166.6965695643759,159.08464330644242,113.62937773065684,plank
104.23848681968263,110.05609473657542,175.44686638860816,172.9895423263732,71.1631143430964,286.6992442339936,186.8584503652576,187.1606486635243,109.598811324586,107.100661051938,321.622666595381,218.0572049615729,plank
175.28067629412865,245.9746292732627,168.51126926790903,196.260204708312,120.08968623877668,66.0573502834631,173.95943481710273,175.03383992241862,175.65311970499803,172.56859202882748,81.23909358452448,88.17358509723839,plank
246.9228354191829,219.8055710922652,183.09405805891717,178.2414714395609,79.5792876032055,288.26288994219414,173.16783123203635,175.85016470901803,191.0255100912837,191.0348348173,78.44542435212054,98.7852987178846,plank
266.2376672764299,257.0989272547852,179.86985648841423,187.4471538566236,288.229465736726,69.04288825318561,172.8749836510982,175.8150838748816,261.3719407298147,254.63838368815132,246.3706222693432,292.61986494804046,plank
112.3447672913202,97.95049234840891,85.39990433373673,93.49884564009112,0.4411522408676792,0.2300253128883726,190.83102753691296,190.2300020051352,121.09387541401054,118.66349974293574,276.91122711902466,266.50048192948054,plank
179.40474059150154,240.78175022597196,175.14134051990715,179.90039857140675,169.99413646432976,122.49229368024528,332.2902758590028,176.93979817101152,199.6538240580533,186.18293016594828,129.63006952515326,98.3051794514904,plank
256.68431477470915,253.68495903723013,190.71312302279105,188.87068312075812,286.44037952168014,70.9876844288287,179.37562373647805,180.95640031327463,270.12031293926685,262.4772506506536,282.2589002497466,257.0486416215424,plank
174.4894464412387,238.8846676852581,167.04389705810598,190.01738272575267,113.23586307355454,81.99321796157047,177.59213476076653,177.89620305314895,182.1105427442641,190.6553146955516,84.39383404853342,86.8778695378843,plank
147.21571913413086,195.57254359681028,129.07249580760984,193.6013023270172,88.62626378676848,100.53607287080126,177.0099233803429,185.4702576102809,207.0181966828296,190.9636605554053,87.23575017073688,81.14844498692702,plank
